hotel,is_canceled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,agent,reservation_status,reservation_status_date,arrival_date,date_load,date_load_numeric
Resort Hotel,0,301,4,10,2,0,HB,POL,0,0,0,A,A,3,Check-Out,2016-09-19,2016-09-05,2024-08-26,1724692037
Resort Hotel,1,168,0,1,2,0,BB,JEY,0,0,0,D,D,2,Canceled,2016-07-16,2016-09-06,2024-08-26,1724692037
Resort Hotel,1,217,2,5,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-02-04,2016-09-06,2024-08-26,1724692037
Resort Hotel,1,144,2,5,2,0,BB,IRL,0,0,0,A,A,2,Canceled,2016-04-24,2016-09-06,2024-08-26,1724692037
Resort Hotel,1,242,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-22,2016-09-06,2024-08-26,1724692037
Resort Hotel,0,305,2,8,2,0,BB,GBR,0,0,0,D,D,4,Check-Out,2016-09-16,2016-09-06,2024-08-26,1724692037
Resort Hotel,1,235,2,10,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-01-29,2016-09-06,2024-08-26,1724692037
Resort Hotel,1,12,0,1,2,1,BB,PRT,0,0,0,A,A,2,Canceled,2016-08-26,2016-09-07,2024-08-26,1724692037
Resort Hotel,1,211,0,3,1,0,BB,PRT,0,0,0,D,D,1,Canceled,2016-02-09,2016-09-07,2024-08-26,1724692037
Resort Hotel,1,238,0,3,1,0,BB,PRT,0,0,0,D,D,1,Canceled,2016-02-09,2016-09-07,2024-08-26,1724692037
Resort Hotel,1,1,0,3,2,0,BB,FRA,0,0,0,A,A,2,Canceled,2016-09-07,2016-09-07,2024-08-26,1724692037
Resort Hotel,1,1,0,3,1,0,BB,FRA,0,0,0,A,A,2,Canceled,2016-09-07,2016-09-07,2024-08-26,1724692037
Resort Hotel,1,130,2,4,1,0,HB,FRA,0,0,0,A,A,2,Canceled,2016-07-26,2016-09-07,2024-08-26,1724692037
Resort Hotel,0,348,2,5,2,0,HB,GBR,0,0,0,A,A,4,Check-Out,2016-09-14,2016-09-07,2024-08-26,1724692037
Resort Hotel,1,314,2,7,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-08,2016-09-07,2024-08-26,1724692037
Resort Hotel,1,208,2,5,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-07,2016-09-07,2024-08-26,1724692037
Resort Hotel,0,385,4,10,2,0,BB,GBR,0,0,0,E,E,4,Check-Out,2016-09-21,2016-09-07,2024-08-26,1724692037
Resort Hotel,0,355,4,10,2,0,HB,GBR,0,0,0,D,D,4,Check-Out,2016-09-21,2016-09-07,2024-08-26,1724692037
Resort Hotel,1,27,0,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-08-16,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,13,0,3,2,0,BB,CHE,0,0,0,A,A,2,Canceled,2016-08-29,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,145,0,3,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-09-06,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,116,0,3,3,1,BB,PRT,0,0,0,H,H,2,Canceled,2016-05-16,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,50,0,3,3,1,BB,PRT,0,0,0,H,H,2,Canceled,2016-07-20,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,50,0,3,4,1,BB,PRT,0,0,0,H,H,2,Canceled,2016-08-27,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,218,1,3,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-08-23,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,293,2,3,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-07-21,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,244,2,4,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-07-04,2016-09-08,2024-08-26,1724692037
Resort Hotel,0,363,2,5,2,0,BB,GBR,0,0,0,G,G,2,Check-Out,2016-09-15,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,360,2,6,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2015-11-24,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,241,2,8,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-02-09,2016-09-08,2024-08-26,1724692037
Resort Hotel,0,358,4,10,2,0,BB,GBR,0,0,0,A,A,4,Check-Out,2016-09-22,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,311,4,10,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2015-11-03,2016-09-08,2024-08-26,1724692037
Resort Hotel,1,10,0,2,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-08-30,2016-09-09,2024-08-26,1724692037
Resort Hotel,1,43,0,2,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-08-04,2016-09-09,2024-08-26,1724692037
Resort Hotel,0,233,0,0,2,0,HB,PRT,0,0,0,D,I,3,Check-Out,2016-09-09,2016-09-09,2024-08-26,1724692037
Resort Hotel,1,43,0,2,1,0,BB,NOR,0,0,0,A,A,2,Canceled,2016-08-02,2016-09-09,2024-08-26,1724692037
Resort Hotel,1,234,1,2,1,0,BB,PRT,0,0,0,A,A,3,Canceled,2016-07-20,2016-09-09,2024-08-26,1724692037
Resort Hotel,1,80,2,3,3,1,BB,IRL,0,0,0,H,H,2,Canceled,2016-07-07,2016-09-09,2024-08-26,1724692037
Resort Hotel,1,18,2,3,2,1,BB,PRT,0,0,0,C,C,2,Canceled,2016-08-31,2016-09-09,2024-08-26,1724692037
Resort Hotel,1,38,2,4,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-08-25,2016-09-09,2024-08-26,1724692037
Resort Hotel,0,333,2,5,2,0,BB,GBR,0,0,0,A,A,2,Check-Out,2016-09-16,2016-09-09,2024-08-26,1724692037
Resort Hotel,1,163,2,5,2,0,BB,PRT,0,0,0,E,E,1,Canceled,2016-06-07,2016-09-09,2024-08-26,1724692037
Resort Hotel,1,219,0,1,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-08-17,2016-09-10,2024-08-26,1724692037
Resort Hotel,1,129,2,2,2,0,HB,PRT,0,0,0,A,A,3,Canceled,2016-07-20,2016-09-10,2024-08-26,1724692037
Resort Hotel,1,228,2,2,2,0,BB,PRT,0,0,0,A,A,9,Canceled,2016-02-01,2016-09-10,2024-08-26,1724692037
Resort Hotel,1,57,2,3,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-07-19,2016-09-10,2024-08-26,1724692037
Resort Hotel,0,311,2,5,2,0,HB,ESP,0,0,0,A,A,1,Check-Out,2016-09-17,2016-09-10,2024-08-26,1724692037
Resort Hotel,0,338,2,5,2,0,HB,GBR,0,0,0,A,A,1,Check-Out,2016-09-17,2016-09-10,2024-08-26,1724692037
Resort Hotel,1,214,2,5,2,0,BB,PRT,0,0,0,E,E,8,Canceled,2016-07-20,2016-09-10,2024-08-26,1724692037
Resort Hotel,1,118,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-06-19,2016-09-10,2024-08-26,1724692037
Resort Hotel,0,305,4,6,2,0,BB,IRL,0,0,0,D,D,1,Check-Out,2016-09-20,2016-09-10,2024-08-26,1724692037
Resort Hotel,1,247,4,6,2,0,HB,PRT,0,0,0,D,D,1,Canceled,2016-06-28,2016-09-10,2024-08-26,1724692037
Resort Hotel,1,33,1,0,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-09-03,2016-09-11,2024-08-26,1724692037
Resort Hotel,0,311,1,0,2,0,BB,GBR,0,0,0,E,E,2,Check-Out,2016-09-12,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,125,2,1,2,0,BB,PRT,0,0,0,F,F,2,Canceled,2016-08-09,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,88,2,1,2,0,BB,CHE,0,0,0,E,E,2,Canceled,2016-06-17,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,75,2,1,2,0,BB,BRA,0,0,0,A,A,2,Canceled,2016-06-30,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,17,2,2,2,0,BB,ESP,0,0,0,F,F,2,Canceled,2016-09-02,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,47,2,2,2,0,BB,ESP,0,0,0,D,D,2,Canceled,2016-08-19,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,75,2,1,2,1,BB,BRA,0,0,0,H,H,2,Canceled,2016-06-30,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,53,2,2,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-07-22,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,60,2,2,2,0,BB,BRA,0,0,0,A,A,2,Canceled,2016-08-23,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,34,2,2,2,0,BB,AUT,0,0,0,A,C,2,Canceled,2016-09-01,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,195,2,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-07,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,111,2,2,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-06-12,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,91,2,2,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-07-04,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,19,2,2,2,2,BB,GBR,0,0,0,G,G,2,Canceled,2016-08-31,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,69,2,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-07-04,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,26,2,2,2,0,BB,ESP,0,0,0,F,F,2,Canceled,2016-08-26,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,69,2,2,2,0,BB,ESP,0,0,0,D,D,2,Canceled,2016-07-25,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,65,2,3,2,1,BB,IRL,0,0,0,H,H,2,Canceled,2016-07-16,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,83,2,4,3,1,BB,ESP,0,0,0,H,H,2,Canceled,2016-08-30,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,247,2,4,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-07-18,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,118,2,4,2,0,BB,DEU,0,0,0,A,A,2,Canceled,2016-06-20,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,244,2,5,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-01-19,2016-09-11,2024-08-26,1724692037
Resort Hotel,1,19,1,1,2,2,BB,ESP,0,0,0,G,G,2,Canceled,2016-08-29,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,333,1,1,2,0,BB,PRT,0,0,0,G,G,2,Canceled,2016-07-14,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,332,1,1,2,0,BB,PRT,0,0,0,F,F,2,Canceled,2016-04-29,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,24,1,2,2,0,HB,ESP,0,0,0,A,A,2,Canceled,2016-08-22,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,69,1,2,2,2,BB,RUS,0,0,0,G,G,2,Canceled,2016-08-21,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,174,2,5,2,0,BB,PRT,0,0,0,A,A,3,No-Show,2016-09-12,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,296,2,5,2,0,BB,PRT,0,0,0,E,E,6,Canceled,2016-09-05,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,175,2,5,2,0,BB,ROU,0,0,0,D,D,2,Canceled,2016-03-22,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,271,3,7,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-12,2016-09-12,2024-08-26,1724692037
Resort Hotel,0,422,3,7,2,0,BB,GBR,0,0,0,D,D,2,Check-Out,2016-09-22,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,272,3,7,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-03-12,2016-09-12,2024-08-26,1724692037
Resort Hotel,0,390,3,7,2,0,BB,GBR,0,0,0,A,A,4,Check-Out,2016-09-22,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,257,1,4,2,1,BB,PRT,0,0,0,A,A,2,Canceled,2016-09-01,2016-09-12,2024-08-26,1724692037
Resort Hotel,0,236,2,5,2,0,BB,POL,0,0,0,E,E,3,Check-Out,2016-09-19,2016-09-12,2024-08-26,1724692037
Resort Hotel,0,390,4,10,2,0,BB,GBR,0,0,0,A,A,4,Check-Out,2016-09-26,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,245,5,10,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-03-14,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,236,5,10,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-03-14,2016-09-12,2024-08-26,1724692037
Resort Hotel,1,15,0,2,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-09-01,2016-09-13,2024-08-26,1724692037
Resort Hotel,1,193,0,3,2,0,BB,NLD,0,0,0,E,E,2,Canceled,2016-05-29,2016-09-13,2024-08-26,1724692037
Resort Hotel,1,251,0,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-04,2016-09-13,2024-08-26,1724692037
Resort Hotel,1,239,2,6,2,0,HB,PRT,0,0,0,D,D,1,Canceled,2016-09-05,2016-09-13,2024-08-26,1724692037
Resort Hotel,0,356,2,8,2,0,HB,GBR,0,0,0,D,D,4,Check-Out,2016-09-23,2016-09-13,2024-08-26,1724692037
Resort Hotel,1,0,0,1,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-09-14,2016-09-14,2024-08-26,1724692037
Resort Hotel,1,36,0,2,2,2,BB,IRL,0,0,0,G,G,2,Canceled,2016-08-11,2016-09-14,2024-08-26,1724692037
Resort Hotel,0,327,0,4,2,0,BB,IRL,0,0,0,A,D,2,Check-Out,2016-09-18,2016-09-14,2024-08-26,1724692037
Resort Hotel,0,327,0,4,2,0,BB,IRL,0,0,0,A,C,2,Check-Out,2016-09-18,2016-09-14,2024-08-26,1724692037
Resort Hotel,0,327,0,4,2,0,BB,IRL,0,0,0,A,A,2,Check-Out,2016-09-18,2016-09-14,2024-08-26,1724692037
Resort Hotel,1,193,1,4,2,0,BB,POL,0,0,0,D,D,2,Canceled,2016-03-19,2016-09-14,2024-08-26,1724692037
Resort Hotel,0,229,1,4,2,0,BB,GBR,0,0,0,E,I,2,Check-Out,2016-09-14,2016-09-14,2024-08-26,1724692037
Resort Hotel,1,130,0,3,2,0,BB,GBR,0,0,0,A,A,2,Canceled,2016-08-07,2016-09-15,2024-08-26,1724692037
Resort Hotel,1,51,1,3,2,1,BB,GBR,0,0,0,H,H,2,Canceled,2016-08-06,2016-09-15,2024-08-26,1724692037
Resort Hotel,0,370,4,10,2,0,BB,GBR,0,0,0,E,E,4,Check-Out,2016-09-29,2016-09-15,2024-08-26,1724692037
Resort Hotel,1,261,1,2,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-04-21,2016-09-16,2024-08-26,1724692037
Resort Hotel,1,246,1,2,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-04-23,2016-09-16,2024-08-26,1724692037
Resort Hotel,1,261,1,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2015-12-30,2016-09-16,2024-08-26,1724692037
Resort Hotel,1,261,1,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-18,2016-09-16,2024-08-26,1724692037
Resort Hotel,0,363,2,5,2,0,BB,GBR,0,0,0,D,D,4,Check-Out,2016-09-23,2016-09-16,2024-08-26,1724692037
Resort Hotel,1,170,2,5,2,0,BB,PRT,0,0,0,E,E,1,Canceled,2016-06-30,2016-09-16,2024-08-26,1724692037
Resort Hotel,0,350,2,5,2,0,BB,GBR,0,0,0,A,A,4,Check-Out,2016-09-23,2016-09-16,2024-08-26,1724692037
Resort Hotel,0,338,2,5,2,0,HB,EST,0,0,0,D,E,1,Check-Out,2016-09-23,2016-09-16,2024-08-26,1724692037
Resort Hotel,0,394,2,5,2,0,HB,GBR,0,0,0,D,D,4,Check-Out,2016-09-23,2016-09-16,2024-08-26,1724692037
Resort Hotel,1,242,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-12,2016-09-16,2024-08-26,1724692037
Resort Hotel,1,170,2,5,2,0,BB,PRT,0,0,0,D,D,1,Canceled,2016-06-07,2016-09-16,2024-08-26,1724692037
Resort Hotel,1,255,2,5,2,0,BB,PRT,0,0,0,D,D,1,Canceled,2016-01-06,2016-09-16,2024-08-26,1724692037
Resort Hotel,1,347,4,7,2,0,HB,PRT,0,0,0,G,G,2,Canceled,2016-03-21,2016-09-16,2024-08-26,1724692037
Resort Hotel,1,7,0,1,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-09-10,2016-09-17,2024-08-26,1724692037
Resort Hotel,1,245,2,2,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-09-06,2016-09-17,2024-08-26,1724692037
Resort Hotel,1,245,2,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-07-02,2016-09-17,2024-08-26,1724692037
Resort Hotel,1,167,2,5,2,0,BB,IRL,0,0,0,A,A,2,Canceled,2016-06-12,2016-09-17,2024-08-26,1724692037
Resort Hotel,1,33,1,0,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-08-17,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,49,2,0,2,0,BB,BRA,0,0,0,A,A,2,Canceled,2016-09-14,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,51,2,1,1,0,BB,GBR,0,0,0,A,A,2,Canceled,2016-08-18,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,29,2,1,2,0,BB,GBR,0,0,0,A,A,2,Canceled,2016-08-23,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,55,2,1,2,0,HB,PRT,0,0,0,A,C,2,No-Show,2016-09-18,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,244,2,1,2,0,HB,PRT,0,0,0,E,E,2,Canceled,2016-01-19,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,55,2,1,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-07-25,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,206,2,2,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-07,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,53,2,2,2,0,BB,GBR,0,0,0,E,E,2,Canceled,2016-08-02,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,248,2,5,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-01-20,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,128,4,6,2,0,HB,PRT,0,0,0,E,E,1,Canceled,2016-07-18,2016-09-18,2024-08-26,1724692037
Resort Hotel,0,376,4,10,2,0,BB,GBR,0,0,0,D,D,4,Check-Out,2016-10-02,2016-09-18,2024-08-26,1724692037
Resort Hotel,0,342,4,10,2,0,BB,GBR,0,0,0,D,D,2,Check-Out,2016-10-02,2016-09-18,2024-08-26,1724692037
Resort Hotel,0,375,4,9,2,0,BB,GBR,0,0,0,E,E,4,Check-Out,2016-10-01,2016-09-18,2024-08-26,1724692037
Resort Hotel,1,38,1,1,2,0,BB,LUX,0,0,0,A,A,2,Canceled,2016-08-24,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,33,1,1,2,0,BB,CN,0,0,0,A,A,2,Canceled,2016-08-17,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,60,1,2,2,0,BB,TUR,0,0,0,E,E,2,Canceled,2016-07-21,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,144,1,2,1,0,BB,GBR,0,0,0,A,A,2,Canceled,2016-09-08,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,215,1,2,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-02-24,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,60,1,2,2,0,HB,TUR,0,0,0,E,E,2,Canceled,2016-07-25,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,61,1,2,2,0,BB,TUR,0,0,0,E,E,2,Canceled,2016-07-21,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,196,1,3,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-05-02,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,189,1,3,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-09-13,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,152,1,3,2,0,BB,GBR,0,0,0,A,A,2,Canceled,2016-07-17,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,76,1,4,2,0,BB,HKG,0,0,0,D,D,2,Canceled,2016-07-15,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,171,1,5,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-09-04,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,252,1,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-09,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,200,1,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-04,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,199,1,5,2,0,HB,PRT,0,0,0,E,E,2,Canceled,2016-05-10,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,206,1,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-05-13,2016-09-19,2024-08-26,1724692037
Resort Hotel,0,243,2,5,1,0,FB,POL,0,0,0,A,C,3,Check-Out,2016-09-26,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,243,2,5,2,0,BB,PRT,0,0,0,A,C,3,Canceled,2016-03-16,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,215,2,5,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-06-09,2016-09-19,2024-08-26,1724692037
Resort Hotel,0,243,2,5,1,0,FB,CAF,0,0,0,A,C,3,Check-Out,2016-09-26,2016-09-19,2024-08-26,1724692037
Resort Hotel,0,243,2,5,2,0,BB,POL,0,0,0,A,A,3,Check-Out,2016-09-26,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,297,2,5,2,0,HB,PRT,0,0,0,D,D,3,Canceled,2016-09-09,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,243,2,5,2,0,HB,PRT,0,0,0,A,C,3,Canceled,2016-03-16,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,46,1,0,2,0,BB,CYP,0,0,0,A,A,2,Canceled,2016-08-24,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,42,1,0,2,0,BB,AUT,0,0,0,A,A,2,Canceled,2016-08-31,2016-09-19,2024-08-26,1724692037
Resort Hotel,1,139,0,4,3,1,BB,GBR,0,0,0,H,H,2,Canceled,2016-09-08,2016-09-20,2024-08-26,1724692037
Resort Hotel,1,244,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-28,2016-09-20,2024-08-26,1724692037
Resort Hotel,0,328,2,5,2,0,BB,GBR,0,0,0,A,A,1,Check-Out,2016-09-27,2016-09-20,2024-08-26,1724692037
Resort Hotel,1,244,2,5,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-28,2016-09-20,2024-08-26,1724692037
Resort Hotel,1,244,2,5,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-01-28,2016-09-20,2024-08-26,1724692037
Resort Hotel,0,223,2,5,2,0,BB,GBR,0,0,0,D,D,1,Check-Out,2016-09-27,2016-09-20,2024-08-26,1724692037
Resort Hotel,0,343,0,4,2,0,HB,BEL,0,0,0,A,A,1,Check-Out,2016-09-25,2016-09-21,2024-08-26,1724692037
Resort Hotel,0,397,0,4,2,0,BB,CN,0,0,0,A,A,9,Check-Out,2016-09-25,2016-09-21,2024-08-26,1724692037
Resort Hotel,0,397,0,4,1,0,BB,PRT,0,0,0,A,D,9,Check-Out,2016-09-25,2016-09-21,2024-08-26,1724692037
Resort Hotel,0,397,0,4,1,0,BB,PRT,0,0,0,A,A,9,Check-Out,2016-09-25,2016-09-21,2024-08-26,1724692037
Resort Hotel,0,343,0,4,1,0,HB,BEL,0,0,0,A,A,1,Check-Out,2016-09-25,2016-09-21,2024-08-26,1724692037
Resort Hotel,0,343,0,4,2,0,HB,BEL,0,0,0,A,C,1,Check-Out,2016-09-25,2016-09-21,2024-08-26,1724692037
Resort Hotel,1,119,1,4,3,0,BB,PRT,0,0,0,F,F,2,Canceled,2016-06-16,2016-09-21,2024-08-26,1724692037
Resort Hotel,1,168,2,4,2,0,BB,EST,0,0,0,A,A,2,Canceled,2016-08-16,2016-09-21,2024-08-26,1724692037
Resort Hotel,1,202,2,5,2,0,BB,PRT,0,0,0,D,D,1,Canceled,2016-03-09,2016-09-21,2024-08-26,1724692037
Resort Hotel,1,197,2,5,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-31,2016-09-21,2024-08-26,1724692037
Resort Hotel,1,181,4,10,3,0,BB,PRT,0,0,0,G,G,2,Canceled,2016-07-29,2016-09-21,2024-08-26,1724692037
Resort Hotel,0,329,4,10,2,0,HB,PRT,0,0,0,D,D,7,Check-Out,2016-10-05,2016-09-21,2024-08-26,1724692037
Resort Hotel,1,164,2,7,1,0,BB,IRL,0,0,0,F,F,2,Canceled,2016-09-05,2016-09-21,2024-08-26,1724692037
Resort Hotel,1,260,2,8,1,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-01-18,2016-09-21,2024-08-26,1724692037
Resort Hotel,0,397,0,4,1,0,BB,CN,0,0,0,A,A,9,Check-Out,2016-09-25,2016-09-21,2024-08-26,1724692037
Resort Hotel,1,397,0,4,2,0,BB,PRT,0,0,0,A,A,9,Canceled,2016-06-17,2016-09-21,2024-08-26,1724692037
Resort Hotel,1,96,0,4,2,0,BB,PRT,0,0,0,A,A,9,Canceled,2016-08-09,2016-09-21,2024-08-26,1724692037
Resort Hotel,1,18,0,1,2,0,BB,DEU,0,0,0,D,D,2,Canceled,2016-09-04,2016-09-22,2024-08-26,1724692037
Resort Hotel,1,232,0,1,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-06-24,2016-09-22,2024-08-26,1724692037
Resort Hotel,1,18,0,1,2,0,BB,DEU,0,0,0,A,A,2,Canceled,2016-09-04,2016-09-22,2024-08-26,1724692037
Resort Hotel,1,14,0,1,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-09-08,2016-09-22,2024-08-26,1724692037
Resort Hotel,1,18,0,2,2,0,BB,DEU,0,0,0,D,D,2,Canceled,2016-09-04,2016-09-22,2024-08-26,1724692037
Resort Hotel,1,22,2,3,2,0,BB,IRL,0,0,0,E,E,2,Canceled,2016-09-02,2016-09-22,2024-08-26,1724692037
Resort Hotel,1,174,2,4,2,0,BB,FRA,0,0,0,E,E,2,Canceled,2016-08-25,2016-09-22,2024-08-26,1724692037
Resort Hotel,1,191,2,5,2,0,BB,PRT,0,0,0,E,E,3,Canceled,2016-09-19,2016-09-22,2024-08-26,1724692037
Resort Hotel,1,195,2,5,2,0,BB,PRT,0,0,0,A,C,2,Canceled,2016-08-05,2016-09-22,2024-08-26,1724692037
Resort Hotel,1,191,2,5,2,0,BB,PRT,0,0,0,D,D,3,Canceled,2016-09-19,2016-09-22,2024-08-26,1724692037
Resort Hotel,1,13,2,5,2,0,BB,PRT,0,0,0,E,E,3,Canceled,2016-09-09,2016-09-22,2024-08-26,1724692037
